X,Y,OBJECTID_1,UniqueID,CompAddNum,CompStreetName,CompSubAddress,CompCityStateZip,StreetAddress,MainAddress,CompleteAddress,FeatureType,Alternate,Residential,Mailable,MainPoint,Anomaly,AnomalyType,Status,Authority,Landmark,ParcelNumber,ProprietaryID,AddNumPre,AddNum,AddNumPost,StreetPreDir,ImpliedPreDir,StreetPreType,StreetName,StreetPostType,StreetPostDir,StreetPostMod,SubAddType1,SubNumber1,SubAddType2,SubNumber2,SubAddType3,SubNumber3,City,ZipCode,ZipPlus4,UIUC,StatePlaneX,StatePlaneY
-88.2386990859801,40.063369596118,74,9077,61,Chestnut Ct,,"Champaign, IL 61822",61 Chestnut Ct,"61 Chestnut Ct, Champaign, IL 61822","61 Chestnut Ct, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,032036281008,9077,,61,,,,,Chestnut,Court,,,,,,,,,Champaign,61822,7121,,1010739.44487608,1237004.92103374
-88.2426894368643,40.0632293169297,75,9080,17,Lake Park Rd,,"Champaign, IL 61822",17 Lake Park Rd,"17 Lake Park Rd, Champaign, IL 61822","17 Lake Park Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,032036278001,9080,,17,,,,,Lake Park,Road,,,,,,,,,Champaign,61822,7132,,1009622.6101675,1236952.65768682
-88.2393740721835,40.0622174663813,76,9081,47,Chestnut Ct,,"Champaign, IL 61822",47 Chestnut Ct,"47 Chestnut Ct, Champaign, IL 61822","47 Chestnut Ct, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,032036280014,9081,,47,,,,,Chestnut,Court,,,,,,,,,Champaign,61822,7121,,1010550.96132916,1236585.02193916
-88.2387523160409,40.0627516192345,77,9082,63,Chestnut Ct,,"Champaign, IL 61822",63 Chestnut Ct,"63 Chestnut Ct, Champaign, IL 61822","63 Chestnut Ct, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,032036281010,9082,,63,,,,,Chestnut,Court,,,,,,,,,Champaign,61822,7121,,1010724.7851285,1236779.78795382
-88.2396416286795,40.0635313349144,78,9083,52,Chestnut Ct,,"Champaign, IL 61822",52 Chestnut Ct,"52 Chestnut Ct, Champaign, IL 61822","52 Chestnut Ct, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,032036280003,9083,,52,,,,,Chestnut,Court,,,,,,,,,Champaign,61822,7121,,1010475.56810725,1237063.56035215
-88.2398341322649,40.062283952213,79,9084,44,Maple Ct,,"Champaign, IL 61822",44 Maple Ct,"44 Maple Ct, Champaign, IL 61822","44 Maple Ct, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,032036280009,9084,,44,,,,,Maple,Court,,,,,,,,,Champaign,61822,7205,,1010422.16434266,1236609.10588049
-88.2184652232783,40.1887181483053,80,13339,1301,Leverett Rd,Lot 27,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 27, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13339,,1301,,,,,Leverett,Road,,,Lot,27,,,,,Champaign,61822,9412,,1016343.84180374,1282674.18599424
-88.2194052704547,40.1881696826229,81,13340,1301,Leverett Rd,Lot 49,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 49, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13340,,1301,,,,,Leverett,Road,,,Lot,49,,,,,Champaign,61822,9421,,1016081.46470383,1282474.04761499
-88.2191387608744,40.1882062695302,82,13341,1301,Leverett Rd,Lot 48,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 48, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13341,,1301,,,,,Leverett,Road,,,Lot,48,,,,,Champaign,61822,9421,,1016155.90648408,1282487.47147266
-88.2189770877946,40.188239610046,83,13342,1301,Leverett Rd,Lot 47,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 47, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13342,,1301,,,,,Leverett,Road,,,Lot,47,,,,,Champaign,61822,9421,,1016201.05993708,1282499.67518841
-88.2188372779519,40.1882595708399,84,13343,1301,Leverett Rd,Lot 46,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 46, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13343,,1301,,,,,Leverett,Road,,,Lot,46,,,,,Champaign,61822,9421,,1016240.11136816,1282506.99702416
-88.2187018364338,40.188279536691,85,13344,1301,Leverett Rd,Lot 45,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 45, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13344,,1301,,,,,Leverett,Road,,,Lot,45,,,,,Champaign,61822,9421,,1016277.94232925,1282514.31918799
-88.2185619756118,40.1883296478205,86,13345,1301,Leverett Rd,Lot 44,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 44, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13345,,1301,,,,,Leverett,Road,,,Lot,44,,,,,Champaign,61822,9421,,1016316.99376033,1282532.62459757
-88.2184177461701,40.1883797544444,87,13346,1301,Leverett Rd,Lot 43,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 43, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13346,,1301,,,,,Leverett,Road,,,Lot,43,,,,,Champaign,61822,9421,,1016357.26566141,1282550.93000715
-88.2182691153096,40.188449956392,88,13347,1301,Leverett Rd,Lot 42,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 42, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13347,,1301,,,,,Leverett,Road,,,Lot,42,,,,,Champaign,61822,9421,,1016398.75770441,1282576.55758058
-88.2181204444681,40.1885436073652,89,13348,1301,Leverett Rd,Lot 41,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 41, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13348,,1301,,,,,Leverett,Road,,,Lot,41,,,,,Champaign,61822,9421,,1016440.24974741,1282610.72745974
-88.2179455240722,40.1886606821437,90,13349,1301,Leverett Rd,Lot 40,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 40, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13349,,1301,,,,,Leverett,Road,,,Lot,40,,,,,Champaign,61822,9421,,1016489.06428233,1282653.43997274
-88.2204003786114,40.1886497035112,91,13350,1301,Leverett Rd,Lot 1,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 1, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13350,,1301,,,,,Leverett,Road,,,Lot,1,,,,,Champaign,61822,9441,,1015803.22346241,1282648.55874891
-88.2203042435854,40.1886730589505,92,13351,1301,Leverett Rd,Lot 2,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 2, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13351,,1301,,,,,Leverett,Road,,,Lot,2,,,,,Champaign,61822,9441,,1015830.07117775,1282657.10105465
-88.2201818879256,40.1887030892454,93,13352,1301,Leverett Rd,Lot 3,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 3, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13352,,1301,,,,,Leverett,Road,,,Lot,3,,,,,Champaign,61822,9441,,1015864.24138499,1282668.08430041
-88.2200507864872,40.1887398105123,94,13353,1301,Leverett Rd,Lot 4,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 4, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13353,,1301,,,,,Leverett,Road,,,Lot,4,,,,,Champaign,61822,9441,,1015900.85187608,1282681.50815807
-88.2199240633313,40.1887698362606,95,13354,1301,Leverett Rd,Lot 5,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 5, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13354,,1301,,,,,Leverett,Road,,,Lot,5,,,,,Champaign,61822,9441,,1015936.24222524,1282692.49140383
-88.2198017185009,40.1887931665048,96,13355,1301,Leverett Rd,Lot 6,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 6, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13355,,1301,,,,,Leverett,Road,,,Lot,6,,,,,Champaign,61822,9441,,1015970.4124325,1282701.03403766
-88.2196968361758,40.1888232134201,97,13356,1301,Leverett Rd,Lot 7,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 7, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13356,,1301,,,,,Leverett,Road,,,Lot,7,,,,,Champaign,61822,9441,,1015999.70075975,1282712.0172834
-88.219334187364,40.1888831556221,98,13357,1301,Leverett Rd,Lot 10,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 10, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13357,,1301,,,,,Leverett,Road,,,Lot,10,,,,,Champaign,61822,9441,,1016100.99058341,1282733.98344682
-88.2191987335184,40.188909822599,99,13358,1301,Leverett Rd,Lot 11,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 11, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13358,,1301,,,,,Leverett,Road,,,Lot,11,,,,,Champaign,61822,9441,,1016138.82154449,1282743.74655066
-88.2190632896372,40.1889297888679,100,13359,1301,Leverett Rd,Lot 12,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 12, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13359,,1301,,,,,Leverett,Road,,,Lot,12,,,,,Champaign,61822,9441,,1016176.65283366,1282751.06871449
-88.2189453251078,40.1889464219703,101,13360,1301,Leverett Rd,Lot 13,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 13, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13360,,1301,,,,,Leverett,Road,,,Lot,13,,,,,Champaign,61822,9411,,1016209.60224283,1282757.17040832
-88.218827364979,40.1889597055777,102,13361,1301,Leverett Rd,Lot 14,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 14, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13361,,1301,,,,,Leverett,Road,,,Lot,14,,,,,Champaign,61822,9411,,1016242.55198008,1282762.05196024
-88.2186962893433,40.1889796757373,103,13362,1301,Leverett Rd,Lot 15,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 15, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13362,,1301,,,,,Leverett,Road,,,Lot,15,,,,,Champaign,61822,9411,,1016279.16279925,1282769.37412407
-88.218573967476,40.1889896044878,104,13363,1301,Leverett Rd,Lot 16,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 16, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13363,,1301,,,,,Leverett,Road,,,Lot,16,,,,,Champaign,61822,9411,,1016313.33267841,1282773.03520599
-88.217355179091,40.189048688668,105,13364,1301,Leverett Rd,Lot 25,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 25, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13364,,1301,,,,,Leverett,Road,,,Lot,25,,,,,Champaign,61822,9412,,1016653.81231241,1282795.0013694
-88.2174861754583,40.1890756202591,106,13365,1301,Leverett Rd,Lot 24,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 24, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13365,,1301,,,,,Leverett,Road,,,Lot,24,,,,,Champaign,61822,1371,,1016617.20149324,1282804.76447324
-88.219448262364,40.1888665182971,107,13366,1301,Leverett Rd,Lot 9,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 9, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13366,,1301,,,,,Leverett,Road,,,Lot,9,,,,,Champaign,61822,9441,,1016069.12778625,1282727.88175299
-88.2192036454217,40.1885848800247,108,13367,1301,Leverett Rd,Lot 29,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 29, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13367,,1301,,,,,Leverett,Road,,,Lot,29,,,,,Champaign,61822,9412,,1016137.60140258,1282625.37178741
-88.2193653023898,40.1885615900185,109,13368,1301,Leverett Rd,Lot 30,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 30, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13368,,1301,,,,,Leverett,Road,,,Lot,30,,,,,Champaign,61822,9412,,1016092.44794958,1282616.82948165
-88.2196231435236,40.1884847934217,110,13369,1301,Leverett Rd,Lot 31,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 31, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13369,,1301,,,,,Leverett,Road,,,Lot,31,,,,,Champaign,61822,9412,,1016020.44710933,1282588.76096824
-88.2197760465132,40.1884715441822,111,13370,1301,Leverett Rd,Lot 32,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 32, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13370,,1301,,,,,Leverett,Road,,,Lot,32,,,,,Champaign,61822,9412,,1015977.73459633,1282583.8797444
-88.2198940279351,40.1884448603089,112,13371,1301,Leverett Rd,Lot 33,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 33, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13371,,1301,,,,,Leverett,Road,,,Lot,33,,,,,Champaign,61822,9412,,1015944.78485908,1282574.11696865
-88.220029480585,40.1884181925147,113,13372,1301,Leverett Rd,Lot 34,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 34, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13372,,1301,,,,,Leverett,Road,,,Lot,34,,,,,Champaign,61822,1372,,1015906.95389799,1282564.35386482
-88.2201343187621,40.188414945691,114,13373,1301,Leverett Rd,Lot 35,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 35, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13373,,1301,,,,,Leverett,Road,,,Lot,35,,,,,Champaign,61822,1372,,1015877.66524266,1282563.13372291
-88.2202566683627,40.1883882648182,115,13374,1301,Leverett Rd,Lot 36,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 36, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13374,,1301,,,,,Leverett,Road,,,Lot,36,,,,,Champaign,61822,1372,,1015843.49503541,1282553.37061907
-88.2204139493653,40.1883683184519,116,13375,1301,Leverett Rd,Lot 37,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 37, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13375,,1301,,,,,Leverett,Road,,,Lot,37,,,,,Champaign,61822,9421,,1015799.5623805,1282546.04845524
-88.2194441959473,40.1884008686296,117,13376,1301,Leverett Rd,Lot 38,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 38, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13376,,1301,,,,,Leverett,Road,,,Lot,38,,,,,Champaign,61822,9421,,1016070.48145808,1282558.25217099
-88.2191689654959,40.1884273970859,118,13377,1301,Leverett Rd,Lot 39,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 39, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13377,,1301,,,,,Leverett,Road,,,Lot,39,,,,,Champaign,61822,9421,,1016147.36417833,1282568.01494674
-88.2183254123026,40.1887381093785,119,13378,1301,Leverett Rd,Lot 26,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 26, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13378,,1301,,,,,Leverett,Road,,,Lot,26,,,,,Champaign,61822,9412,,1016382.89323483,1282681.50815807
-88.219572176363,40.1888459809679,120,13379,1301,Leverett Rd,Lot 8,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 8, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13379,,1301,,,,,Leverett,Road,,,Lot,8,,,,,Champaign,61822,9441,,1016034.51794733,1282720.35584941
-88.218893549712,40.1886674906361,121,13398,1301,Leverett Rd,,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,251517300003,13398,,1301,,,,,Leverett,Road,,,,,,,,,Champaign,61822,9412,,1016224.19834225,1282655.57743566
-88.218060938535,40.1890355204964,122,13399,1301,Leverett Rd,Lot 20,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 20, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13399,,1301,,,,,Leverett,Road,,,Lot,20,,,,,Champaign,61822,1371,,1016456.64210308,1282789.94757374
-88.2182037305339,40.1890288053189,123,13400,1301,Leverett Rd,Lot 19,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 19, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13400,,1301,,,,,Leverett,Road,,,Lot,19,,,,,Champaign,61822,1371,,1016416.75176291,1282787.44954724
-88.2183029824941,40.1890199014526,124,13401,1301,Leverett Rd,Lot 18,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 18, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13401,,1301,,,,,Leverett,Road,,,Lot,18,,,,,Champaign,61822,1371,,1016389.02675274,1282784.17002624
-88.2184453839683,40.1890024025519,125,13402,1301,Leverett Rd,Lot 17,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 17, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13402,,1301,,,,,Leverett,Road,,,Lot,17,,,,,Champaign,61822,1371,,1016349.25058558,1282777.74385799
-88.2179384884228,40.1890392432255,126,13403,1301,Leverett Rd,Lot 21,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 21, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13403,,1301,,,,,Leverett,Road,,,Lot,21,,,,,Champaign,61822,1371,,1016490.85069608,1282791.34816149
-88.2178083832923,40.1890468974669,127,13404,1301,Leverett Rd,Lot 22,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 22, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13404,,1301,,,,,Leverett,Road,,,Lot,22,,,,,Champaign,61822,1371,,1016527.19609583,1282794.18378574
-88.2176866310046,40.189049052659,128,13405,1301,Leverett Rd,Lot 23,"Champaign, IL 61822",1301 Leverett Rd,"1301 Leverett Rd, Champaign, IL 61822","1301 Leverett Rd, Lot 23, Champaign, IL 61822",Standard,P,Y,Y,N,N,,Active,Champaign,,251517300003,13405,,1301,,,,,Leverett,Road,,,Lot,23,,,,,Champaign,61822,1371,,1016561.21046349,1282795.0131804
-88.248603614043,40.0832230944228,129,20783,403,W Windsor Rd,,"Champaign, IL 61820",403 W Windsor Rd,"403 W Windsor Rd, Champaign, IL 61820","403 W Windsor Rd, Champaign, IL 61820",Standard,P,N,Y,Y,N,,Active,Champaign,,032025128019,20783,,403,,West,West,,Windsor,Road,,,,,,,,,Champaign,61820,7722,,1007960.31329525,1244234.39312332
-88.2489587147748,40.0832219612312,130,20784,407,W Windsor Rd,,"Champaign, IL 61820",407 W Windsor Rd,"407 W Windsor Rd, Champaign, IL 61820","407 W Windsor Rd, Champaign, IL 61820",Standard,P,N,Y,Y,N,,Active,Champaign,,032025128018,20784,,407,,West,West,,Windsor,Road,,,,,,,,,Champaign,61820,7722,,1007860.95096116,1244233.88590649
-88.248776643493,40.0830218824342,131,20785,405,W Windsor Rd,,"Champaign, IL 61820",405 W Windsor Rd,"405 W Windsor Rd, Champaign, IL 61820","405 W Windsor Rd, Champaign, IL 61820",Standard,P,N,Y,Y,N,,Active,Champaign,,032025128037,20785,,405,,West,West,,Windsor,Road,,,,,,,,,Champaign,61820,7776,,1007911.96660716,1244161.04910991
-88.2487330799223,40.0830518100672,132,23114,405,W Windsor Rd,Ste A,"Champaign, IL 61820",405 W Windsor Rd,"405 W Windsor Rd, Champaign, IL 61820","405 W Windsor Rd, Ste A, Champaign, IL 61820",Standard,P,N,Y,N,N,,Active,Champaign,,032025128037,23114,,405,,West,West,,Windsor,Road,,,Ste,A,,,,,Champaign,61820,7777,,1007924.14604475,1244171.96280199
-88.2488478624296,40.0830518938356,133,23115,405,W Windsor Rd,Ste B,"Champaign, IL 61820",405 W Windsor Rd,"405 W Windsor Rd, Champaign, IL 61820","405 W Windsor Rd, Ste B, Champaign, IL 61820",Standard,P,N,Y,N,N,,Active,Champaign,,032025128037,23115,,405,,West,West,,Windsor,Road,,,Ste,B,,,,,Champaign,61820,7777,,1007892.02799875,1244171.96280199
-88.2393478304964,40.096289416922,134,23744,1702,S First St,PL E14,"Champaign, IL 61820",1702 S First St,"1702 S First St, Champaign, IL 61820","1702 S First St, PL E14, Champaign, IL 61820",Parking Lot,P,N,N,Y,N,,Active,Champaign,,452024226001,U16919,,1702,,South,South,,First,Street,,,PL,E14,,,,,Champaign,61820,,,1010545.19788925,1248996.82913649
-88.3584506322412,40.1286103769929,135,23748,560,1700N,,"Champaign, IL 61822",560 1700N,"560 1700N, Champaign, IL 61822","560 1700N, Champaign, IL 61822",Standard,P,N,N,Y,N,,Active,County,,231901400002,23748,,560,,,East,County Road,1700,,North,,,,,,,,Champaign,61822,,,977228.07718766,1260757.94176907
-88.237649633577,40.0577893240355,136,23863,4202,S First St,,"Champaign, IL 61822",4202 S First St,"4202 S First St, Champaign, IL 61822","4202 S First St, Champaign, IL 61822",Standard,P,N,N,Y,N,,Active,Champaign,,302131300002,23863,,4202,,South,South,,First,Street,,,,,,,,,Champaign,61822,9637,,1011035.36816875,1234972.44872074
-88.2292303459768,40.0680191865247,137,23875,609,E Curtis Rd,,"Champaign, IL 61822",609 E Curtis Rd,"609 E Curtis Rd, Champaign, IL 61822","609 E Curtis Rd, Champaign, IL 61822",Standard,P,N,N,Y,N,,Active,Champaign,Dynamics Testing Laboratory,302131100001,23875,,609,,East,East,,Curtis,Road,,,,,,,,,Champaign,61822,,0031,1013387.73485508,1238701.63778465
